_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text
623497164,FALSE,finalized,3,12/12/14 2:08,3,0.681,Thu Dec 04 21:14:13 +0000 2014,5.41E+17,#AAPL OR @Apple,,"'OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/BYt7aabkyW'"
623497165,FALSE,finalized,3,12/12/14 6:47,1,0.7044,Thu Dec 04 21:14:16 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497166,FALSE,finalized,3,12/12/14 2:02,1,1,Thu Dec 04 21:14:19 +0000 2014,5.41E+17,#AAPL OR @Apple,,Phone just died while it was plug in. @apple what the hell?
623497167,FALSE,finalized,6,12/11/14 23:38,1,0.4969,Thu Dec 04 21:14:53 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497168,FALSE,finalized,4,12/12/14 3:47,3,0.7263,Thu Dec 04 21:15:42 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497169,FALSE,finalized,3,12/12/14 21:11,3,1,Thu Dec 04 21:15:48 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497170,FALSE,finalized,3,12/12/14 11:13,1,0.6731,Thu Dec 04 21:16:40 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497171,FALSE,finalized,3,12/12/14 21:54,1,1,Thu Dec 04 21:16:51 +0000 2014,5.41E+17,#AAPL OR @Apple,,@OneRepublic @Apple That's what I was thinking today! After nearly two years mine only lasts for four hours now :(
623497172,FALSE,finalized,3,12/12/14 14:02,3,0.6552,Thu Dec 04 21:18:26 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497173,FALSE,finalized,6,12/12/14 19:18,3,0.6618,Thu Dec 04 21:18:31 +0000 2014,5.41E+17,#AAPL OR @Apple,,Now this is a nice 'Cup and Handle'   http://t.co/atwwA5CH5S   #stockcharts #FB #TWTR #AAPL
623497174,FALSE,finalized,3,12/11/14 22:10,5,1,Thu Dec 04 21:18:48 +0000 2014,5.41E+17,#AAPL OR @Apple,,@OneRepublic @Apple #AppleAddict ! The show in Paris was Amazing !!!! Thank you guys !!!! See you soon !
623497175,FALSE,finalized,3,12/12/14 6:47,1,0.7044,Thu Dec 04 21:20:34 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497176,FALSE,finalized,3,12/12/14 1:46,3,0.6774,Thu Dec 04 21:21:08 +0000 2014,5.41E+17,#AAPL OR @Apple,,My iPod's shuffle has taken me from @rihanna to @jeremyenigk to @KeshaRose... What's next @Apple #layitonme
623497177,FALSE,finalized,3,12/12/14 3:00,3,0.6781,Thu Dec 04 21:21:37 +0000 2014,5.41E+17,#AAPL OR @Apple,,@OneRepublic @Apple I would have never had that picture in my head of a private plane. Thanks for sharing:) x
623497178,FALSE,finalized,3,12/12/14 22:05,3,0.6738,Thu Dec 04 21:21:48 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497179,FALSE,finalized,3,12/12/14 21:27,3,0.6825,Thu Dec 04 21:22:38 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497180,FALSE,finalized,3,12/12/14 16:23,3,0.7039,Thu Dec 04 21:23:44 +0000 2014,5.41E+17,#AAPL OR @Apple,,"Apple Inc. price at close, December 04, 2014, is 115.4. #apple #AAPL"
623497181,FALSE,finalized,5,12/11/14 14:30,3,1,Thu Dec 04 21:24:49 +0000 2014,5.41E+17,#AAPL OR @Apple,,Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net
623497182,FALSE,finalized,3,12/12/14 21:55,3,0.6884,Thu Dec 04 21:25:18 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497183,FALSE,finalized,6,12/12/14 0:38,5,0.6559,Thu Dec 04 21:26:18 +0000 2014,5.41E+17,#AAPL OR @Apple,,@OneRepublic @Apple 'YOU CAN DO IT' ;)
623497184,FALSE,finalized,6,12/12/14 14:28,1,0.5041,Thu Dec 04 21:26:32 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497185,FALSE,finalized,3,12/12/14 1:34,3,0.6768,Thu Dec 04 21:27:43 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497186,FALSE,finalized,3,12/12/14 8:43,1,0.7079,Thu Dec 04 21:27:52 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497187,FALSE,finalized,3,12/12/14 21:54,3,0.6578,Thu Dec 04 21:27:55 +0000 2014,5.41E+17,#AAPL OR @Apple,,@Apple cofounder #Wozniak says The Famous Garage Where He Started #Apple With Steve Jobs Is 'A Myth'. http://t.co/QVPZJ24cUf
623497188,FALSE,finalized,4,12/12/14 21:49,3,1,Thu Dec 04 21:29:34 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497189,FALSE,finalized,4,12/12/14 21:20,3,0.7451,Thu Dec 04 21:30:12 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497190,FALSE,finalized,3,12/12/14 1:40,3,0.6765,Thu Dec 04 21:30:43 +0000 2014,5.41E+17,#AAPL OR @Apple,,"iPads are Changing the Way Children Learn in the Classroom http://t.co/uhk273cGLB #Education, #Tech, @Apple, @BoyneCityPS"
623497191,FALSE,finalized,3,12/12/14 22:01,3,0.6645,Thu Dec 04 21:32:28 +0000 2014,5.41E+17,#AAPL OR @Apple,,Eddy Cue Speaks on Apple's DRM Policies in iPod Antitrust Lawsuit http://t.co/AkL5amgoqC #AAPL
623497192,FALSE,finalized,4,12/11/14 14:05,5,1,Thu Dec 04 21:34:15 +0000 2014,5.41E+17,#AAPL OR @Apple,,@OneRepublic @Apple wow that's amazing
623497193,FALSE,finalized,3,12/12/14 22:12,3,1,Thu Dec 04 21:34:36 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497194,FALSE,finalized,3,12/12/14 21:39,3,0.6884,Thu Dec 04 21:36:14 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497195,FALSE,finalized,3,12/12/14 3:33,5,0.6635,Thu Dec 04 21:37:36 +0000 2014,5.41E+17,#AAPL OR @Apple,,I'm really enjoying GarageBand. @apple #GarageBand
623497196,FALSE,finalized,3,12/12/14 8:51,1,0.7079,Thu Dec 04 21:39:09 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497197,FALSE,finalized,3,12/12/14 8:56,1,0.7079,Thu Dec 04 21:40:27 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497198,FALSE,finalized,3,12/11/14 18:38,5,0.6595,Thu Dec 04 21:40:52 +0000 2014,5.41E+17,#AAPL OR @Apple,,I got faith in you @Apple don't let me down. Help me help you
623497199,FALSE,finalized,3,12/12/14 2:50,3,1,Thu Dec 04 21:41:03 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497200,FALSE,finalized,3,12/12/14 21:50,5,0.6825,Thu Dec 04 21:42:17 +0000 2014,5.41E+17,#AAPL OR @Apple,,We're at CIOsynergy #CIOLosAngeles - giving away @apple TVs | Visit @aternityinc and @zensar http://t.co/sralpfxDkz http://t.co/dEDirtiABC
623497201,FALSE,finalized,3,12/12/14 8:43,3,1,Thu Dec 04 21:44:00 +0000 2014,5.41E+17,#AAPL OR @Apple,,"Our first ever #OnFoodableWeekly! Much to discuss on this episode! @apple pay, @habitburger , Fast Casual #Pizza http://t.co/bR8FfNd9Ga"
623497202,FALSE,finalized,3,12/12/14 2:53,3,0.686,Thu Dec 04 21:44:09 +0000 2014,5.41E+17,#AAPL OR @Apple,,"@OneRepublic @Apple Take us down and we keep trying,

Forty thousand feet, keep flying"
623497203,FALSE,finalized,6,12/12/14 14:24,3,0.5062,Thu Dec 04 21:45:31 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497204,FALSE,finalized,3,12/11/14 22:20,1,0.6468,Thu Dec 04 21:46:10 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497205,FALSE,finalized,3,12/11/14 22:07,1,0.6869,Thu Dec 04 21:46:52 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497206,FALSE,finalized,3,12/12/14 21:34,3,0.6825,Thu Dec 04 21:47:39 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497207,FALSE,finalized,3,12/11/14 14:41,3,1,Thu Dec 04 21:48:07 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497208,FALSE,finalized,3,12/12/14 16:23,3,0.6585,Thu Dec 04 21:49:33 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497209,FALSE,finalized,3,12/12/14 15:04,3,0.6678,Thu Dec 04 21:50:04 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497210,FALSE,finalized,3,12/11/14 20:12,3,1,Thu Dec 04 21:50:06 +0000 2014,5.41E+17,#AAPL OR @Apple,,"In case of accident, have you downloaded our free @Apple app yet #Winnipeg http://t.co/xFhk6vBQnl"
623497211,FALSE,finalized,6,12/12/14 19:55,3,0.6723,Thu Dec 04 21:50:31 +0000 2014,5.41E+17,#AAPL OR @Apple,,@OneRepublic @Apple   You haven't figured out that by now with all the flying you guys do?
623497212,FALSE,finalized,3,12/12/14 2:56,3,1,Thu Dec 04 21:50:58 +0000 2014,5.41E+17,#AAPL OR @Apple,,How to Make #Apple Special Again #aapl http://t.co/EiAP7Kmelu
623497213,FALSE,finalized,3,12/11/14 14:30,3,1,Thu Dec 04 21:50:58 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @Republican_Priv: @OneRepublic @Apple Take us down and we keep trying,

Forty thousand feet, keep flying"
623497214,FALSE,finalized,3,12/12/14 0:38,1,1,Thu Dec 04 21:50:59 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497215,FALSE,finalized,3,12/12/14 12:15,3,1,Thu Dec 04 21:52:07 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497216,FALSE,finalized,3,12/11/14 23:40,1,0.6719,Thu Dec 04 21:52:48 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497217,FALSE,finalized,3,12/12/14 1:24,3,1,Thu Dec 04 21:54:14 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497218,FALSE,finalized,3,12/12/14 20:45,3,0.6621,Thu Dec 04 21:54:24 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497219,FALSE,finalized,4,12/11/14 21:01,3,0.741,Thu Dec 04 21:55:23 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497220,FALSE,finalized,3,12/11/14 18:39,3,1,Thu Dec 04 21:55:59 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497221,FALSE,finalized,3,12/11/14 14:56,3,0.6894,Thu Dec 04 21:57:28 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497222,FALSE,finalized,3,12/11/14 21:19,1,0.6672,Thu Dec 04 21:58:27 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497223,FALSE,finalized,3,12/12/14 21:47,1,1,Thu Dec 04 22:02:39 +0000 2014,5.41E+17,#AAPL OR @Apple,,why the fuck are all my messages being sent through my email and not phone number @apple
623497224,FALSE,finalized,3,12/12/14 12:14,3,1,Thu Dec 04 22:04:58 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497225,FALSE,finalized,3,12/12/14 20:45,3,0.6621,Thu Dec 04 22:11:40 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497226,FALSE,finalized,3,12/12/14 12:12,3,1,Thu Dec 04 22:15:12 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497227,FALSE,finalized,3,12/11/14 22:16,1,1,Thu Dec 04 22:19:06 +0000 2014,5.41E+17,#AAPL OR @Apple,,"#AAPL Lawsuit: #Apple Deleted Songs From iPods Without Telling Users: According to The Guardian, Apple deleted... http://t.co/S9usqrgOAV"
623497228,FALSE,finalized,3,12/12/14 21:20,3,1,Thu Dec 04 22:21:01 +0000 2014,5.41E+17,#AAPL OR @Apple,,"Apple Hiring Maps Engineer to Work on Improved Community Crowdsourcing, Siri/Passbook Integration http://t.co/0zAAAPH873 #AAPL"
623497229,FALSE,finalized,4,12/12/14 21:23,3,0.7451,Thu Dec 04 22:21:41 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497230,FALSE,finalized,4,12/12/14 3:45,3,0.7263,Thu Dec 04 22:22:33 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497231,FALSE,finalized,6,12/12/14 0:38,3,0.5055,Thu Dec 04 22:23:27 +0000 2014,5.41E+17,#AAPL OR @Apple,,"@w__w if @Apple and @Android @minuum customers equally important, then treat them that way. Both is key, not focusing on just one market."
623497232,FALSE,finalized,3,12/11/14 23:40,1,1,Thu Dec 04 22:26:43 +0000 2014,5.41E+17,#AAPL OR @Apple,,Can someone @apple tell me why I now have to reset my AppleTV every other day? Interesting that there's a IR remote code to reset the box.
623497233,FALSE,finalized,3,12/12/14 22:06,3,1,Thu Dec 04 22:29:47 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497234,FALSE,finalized,4,12/12/14 9:29,1,0.7364,Thu Dec 04 22:30:04 +0000 2014,5.41E+17,#AAPL OR @Apple,,#AAPL:Apple deleted music from customers' iPods...http://t.co/ieyvCmYgaV
623497235,FALSE,finalized,3,12/12/14 11:16,1,0.6731,Thu Dec 04 22:32:02 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497236,FALSE,finalized,3,12/11/14 22:27,3,0.6464,Thu Dec 04 22:37:42 +0000 2014,5.41E+17,#AAPL OR @Apple,,@apple is there no way to tag a photo on iphone? I'd like to see only my cat photos #apple #ios
623497237,FALSE,finalized,3,12/12/14 6:55,1,0.7044,Thu Dec 04 22:39:25 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497238,FALSE,finalized,3,12/11/14 20:08,3,1,Thu Dec 04 22:42:54 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497239,FALSE,finalized,3,12/12/14 9:39,1,1,Thu Dec 04 22:44:03 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497240,FALSE,finalized,3,12/12/14 3:11,5,0.6826,Thu Dec 04 22:44:37 +0000 2014,5.41E+17,#AAPL OR @Apple,,".@Apple rules, .@Windows &amp; .@BillGates blow!"
623497241,FALSE,finalized,3,12/11/14 20:48,3,0.6681,Thu Dec 04 22:47:57 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497242,FALSE,finalized,3,12/12/14 1:51,1,0.6765,Thu Dec 04 22:49:07 +0000 2014,5.41E+17,#AAPL OR @Apple,,@Apple tree who knows. Maybe the cop didn't get a cig deal.  Senseless.
623497243,FALSE,finalized,3,12/12/14 21:40,3,0.6884,Thu Dec 04 22:51:41 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497244,FALSE,finalized,3,12/12/14 21:31,1,1,Thu Dec 04 22:51:50 +0000 2014,5.41E+17,#AAPL OR @Apple,,@apple is this how you train your employees to deal with issues?? To hang up on the customer? After 15 fucking minutes of me waiting on hold
623497245,FALSE,finalized,6,12/12/14 9:35,5,0.6345,Thu Dec 04 22:52:03 +0000 2014,5.41E+17,#AAPL OR @Apple,,@OneRepublic @Apple I spy a pair of M50s @USAudioTechnica Keep up the good work!
623497246,FALSE,finalized,4,12/11/14 14:45,3,0.745,Thu Dec 04 22:52:45 +0000 2014,5.41E+17,#AAPL OR @Apple,,"#Sketchy #Rumor Claims @Apple [#Apple] Planning New 4. (#Thursday, 4 #December) http://t.co/pTG4CIZBPn"
623497247,FALSE,finalized,3,12/12/14 1:46,3,1,Thu Dec 04 22:52:45 +0000 2014,5.41E+17,#AAPL OR @Apple,,"#IPhone6Plus Review: #A New Dawn For @Apple [#Apple]'s #iPhone. (#Thursday, 4 #December) http://t.co/uD0odP62od"
623497248,FALSE,finalized,3,12/12/14 2:33,3,1,Thu Dec 04 22:53:23 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @theiphonews: #IPhone6Plus Review: #A New Dawn For @Apple [#Apple]'s #iPhone. (#Thursday, 4 #December) http://t.co/uD0odP62od"
623497249,FALSE,finalized,3,12/12/14 2:11,1,1,Thu Dec 04 22:56:54 +0000 2014,5.41E+17,#AAPL OR @Apple,,Finally got my iPhone 6 in the mail and it comes out of the box with a busted screen.  Thanks @apple
623497250,FALSE,finalized,3,12/12/14 1:40,3,0.6774,Thu Dec 04 23:00:06 +0000 2014,5.41E+17,#AAPL OR @Apple,,"Did @apple delete #music from sites other than @itunes?  Good thing #throwbackPOP CD is on it, but still...#lawsuit  http://t.co/5d5HxlfrZj"
623497251,FALSE,finalized,3,12/12/14 11:14,1,1,Thu Dec 04 23:07:48 +0000 2014,5.41E+17,#AAPL OR @Apple,,iTunes is pissing me tf off @apple
623497252,FALSE,finalized,4,12/12/14 21:20,3,0.7481,Thu Dec 04 23:09:09 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497253,FALSE,finalized,4,12/11/14 22:16,3,0.769,Thu Dec 04 23:10:05 +0000 2014,5.41E+17,#AAPL OR @Apple,,"Join @Apple on December 11 for the Hour of Code, a free one-hour introduction to the basics of computer programming. http://t.co/uAj8VSQg4v"
623497254,FALSE,finalized,3,12/11/14 22:20,5,1,Thu Dec 04 23:10:58 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @JPDesloges: Kantar Worldpanel: iPhone sales in October were 'huge' $AAPL #aapl

http://t.co/g2sWiE0bJS"
623497255,FALSE,finalized,3,12/12/14 11:16,3,0.6731,Thu Dec 04 23:17:20 +0000 2014,5.41E+17,#AAPL OR @Apple,,"Puzzle Game 'God of Light' Named App of the Week, Available for Free [iOS Blog] http://t.co/0NzI3m6jtF #AAPL"
623497256,FALSE,finalized,3,12/11/14 20:12,3,1,Thu Dec 04 23:18:45 +0000 2014,5.41E+17,#AAPL OR @Apple,,Bring back the tap to tweet @apple @twitter
623497257,FALSE,finalized,3,12/12/14 0:38,3,1,Thu Dec 04 23:18:48 +0000 2014,5.41E+17,#AAPL OR @Apple,,#Apple planning to spend $161 million on its own auditorium at ... - http://t.co/eJU1Q6Qklb #AAPL #WWDC http://t.co/QYhVucuSyP
623497258,FALSE,finalized,6,12/12/14 15:04,not_relevant,0.5152,Thu Dec 04 23:20:06 +0000 2014,5.41E+17,#AAPL OR @Apple,,#AndroidAuto vs. #CarPlay video: Which dashboard interface is the best? | BGR #aapl #goog http://t.co/38d9apXDi8
623497259,FALSE,finalized,3,12/12/14 0:40,1,1,Thu Dec 04 23:24:43 +0000 2014,5.41E+17,#AAPL OR @Apple,,"@morrisjordan42 I would say it had a good life but fuck man, little guy was only like 3 mths old, fck u @apple and ur piece of shit chargers"
623497260,FALSE,finalized,3,12/11/14 22:16,5,1,Thu Dec 04 23:27:35 +0000 2014,5.41E+17,#AAPL OR @Apple,,Dash now accepts #ApplePay. @apple Thanks @braintree for making this happen #mobilepayments #paywithdash http://t.co/OxWmavCScN
623497261,FALSE,finalized,3,12/11/14 19:05,3,0.6833,Thu Dec 04 23:29:10 +0000 2014,5.41E+17,#AAPL OR @Apple,,#Intel's Keys To 2015 Earnings Growth #INTC  #AAPL http://t.co/S42SOOtC3f
623497262,FALSE,finalized,3,12/12/14 13:02,not_relevant,0.6912,Thu Dec 04 23:30:04 +0000 2014,5.41E+17,#AAPL OR @Apple,,#AAPL:Avago Technologies (AVGO) Stock Skyrocketed to Close Higher Today on P...http://t.co/qr6aJDksii
623497263,FALSE,finalized,6,12/12/14 6:10,3,0.4812,Thu Dec 04 23:31:13 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497264,FALSE,finalized,3,12/12/14 11:14,1,1,Thu Dec 04 23:31:37 +0000 2014,5.41E+17,#AAPL OR @Apple,,@apple pls make better chargers :)
623497265,FALSE,finalized,3,12/12/14 20:45,3,0.6621,Thu Dec 04 23:36:44 +0000 2014,5.41E+17,#AAPL OR @Apple,,@elubow @Apple probably thanks shipping carrier
623497266,FALSE,finalized,3,12/12/14 12:14,3,1,Thu Dec 04 23:37:39 +0000 2014,5.41E+17,#AAPL OR @Apple,,. @mattz62 We'll find out when I go to the @Apple store and see what they say.
623497267,FALSE,finalized,4,12/12/14 8:35,3,0.7244,Thu Dec 04 23:38:06 +0000 2014,5.41E+17,#AAPL OR @Apple,,@elubow @Apple a drink says you have a new one in under 15 min
623497268,FALSE,finalized,3,12/12/14 21:21,3,0.6699,Thu Dec 04 23:38:17 +0000 2014,5.41E+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
623497269,FALSE,finalized,4,12/12/14 3:09,5,1,Thu Dec 04 23:38:32 +0000 2014,5.41E+17,#AAPL OR @Apple,,Yay @Apple customer support was super nice and helpful and now my iMessages is verified.
